Parabacteroides distasonis
Coprococcus eutactus
Escherichia/Shigella coli
Bacteroides fragilis
Bacteroides stercoris
Lactobacillus ruminis
Streptococcus salivarius
Veillonella atypica
Bilophila wadsworthia
Bacteroides eggerthii
Streptococcus cristatus
Negativibacillus massiliensis
Bifidobacterium angulatum
Bacteroides faecis
Lachnospiraceae_UCG-001 bacterium
Escherichia/Shigella dysenteriae
Colidextribacter massiliensis
Rothia mucilaginosa
Ruminococcus champanellensis
Turicibacter sanguinis
Faecalitalea cylindroides
Rothia mucilaginosa
Alistipes indistinctus
Bacteroides fragilis
Adlercreutzia equolifaciens
Bacteroides coprocola
Ruminococcus champanellensis
Bacteroides togonis
Parabacteroides distasonis
Eggerthella lenta
Bacteroides vulgatus
Desulfovibrio piger
Coprobacter fastidiosus
Dialister succinatiphilus
Parabacteroides distasonis
Parabacteroides distasonis
Intestinimonas butyriciproducens
Helicobacter pylori
Paraprevotella xylaniphila
Bacteroides ovatus
Alistipes shahii
Bifidobacterium breve
Megamonas funiformis
Bifidobacterium animalis
Hungatella hathewayi
Senegalimassilia anaerobia
Veillonella rogosae
Flavonifractor plautii
Bacteroides coprocola
Alistipes finegoldii
Lachnoclostridium urinimassiliense
Bacteroides salyersiae
Coprobacter secundus
Staphylococcus aureus
Clostridium_sensu_stricto_1 tertium
Sutterella wadsworthensis
Atopobium parvulum
Bacteroides intestinalis
Streptococcus parasanguinis
Gemella sanguinis
Bacteroides intestinalis
Catenibacterium mitsuokai
Parabacteroides johnsonii
Alistipes senegalensis
Desulfovibrio fairfieldensis
Bacteroides finegoldii
Peptostreptococcus stomatis
Bacteroides nordii
Prevotella stercorea
Escherichia/Shigella coli
Lactobacillus delbrueckii
Bacteroides vulgatus
Anaerostipes caccae
Bilophila wadsworthia
Cloacibacillus porcorum
Bifidobacterium pseudolongum
Hungatella hathewayi
Morganella morganii
Bacteroides cutis
Rothia mucilaginosa
Holdemania filiformis
Turicibacter sanguinis
Fournierella massiliensis
Fusobacterium periodonticum
Fusobacterium varium
Bacteroides ovatus
Bacteroides ndongoniae
Sutterella stercoricanis
Eggerthella lenta
Bacteroides intestinalis
Bacteroides sartorii
Actinomyces graevenitzii
Collinsella bouchesdurhonensis
Anaerotruncus colihominis
Haemophilus parainfluenzae
Alistipes ihumii
Sutterella seckii
Parabacteroides distasonis
Eggerthella lenta
Dielma fastidiosa
Neisseria meningitidis
Veillonella tobetsuensis
Bacteroides sartorii
Brachyspira aalborgi
Bacteroides stercorirosoris
Coprobacillus cateniformis
Escherichia/Shigella coli
Romboutsia sedimentorum
Adlercreutzia equolifaciens
Rothia mucilaginosa
Adlercreutzia equolifaciens
Rothia mucilaginosa
Collinsella tanakaei
Bacteroides ovatus
Peptostreptococcus anaerobius
Halanaerobium praevalens
Bacteroides fluxus
Lactobacillus ruminis
Victivallis vadensis
Sutterella wadsworthensis
Gardnerella vaginalis
Bacteroides fragilis
Frisingicoccus caecimuris
Haemophilus parainfluenzae
Streptococcus pseudopneumoniae
Olsenella scatoligenes
Gemella morbillorum
Collinsella tanakaei
Harryflintia acetispora
Klebsiella pneumoniae
Corynebacterium argentoratense
Streptococcus sobrinus
Bacillus cereus
Bacteroides finegoldii
Alistipes timonensis
Veillonella parvula
Actinomyces odontolyticus
Veillonella parvula
Veillonella parvula
Acidaminococcus fermentans
Solobacterium moorei
Prevotella melaninogenica
Odoribacter splanchnicus
Rothia dentocariosa
Holdemania massiliensis
Actinomyces graevenitzii
Megasphaera micronuciformis
Desulfovibrio desulfuricans
Phoenicibacter massiliensis
Sanguibacteroides justesenii
Blautia glucerasea
Escherichia/Shigella coli
Olsenella provencensis
Clostridium_sensu_stricto_1 disporicum
Prevotella histicola
Catenibacterium mitsuokai
Bacteroides ovatus
Curvibacter lanceolatus
Oribacterium sinus
Klebsiella pneumoniae
Intestinimonas massiliensis
Bacteroides coprophilus
Tardiphaga robiniae
Haemophilus parainfluenzae
Prevotella histicola
Odoribacter laneus
Campylobacter concisus
Veillonella atypica
Phocea massiliensis
Anaerotruncus rubiinfantis
Lactobacillus iners
Bacteroides salyersiae
Blautia hydrogenotrophica
Streptococcus peroris
Fusobacterium mortiferum
Porphyromonas gingivalis
Granulicatella elegans
Faecalicoccus pleomorphus
Pseudoflavonifractor capillosus
Bacteroides ovatus
Haemophilus parainfluenzae
Intestinimonas timonensis
Clostridium_sensu_stricto_1 butyricum
Clostridium_sensu_stricto_1 butyricum
Bacteroides fragilis
Mitsuokella jalaludinii
Vibrionimonas magnilacihabitans
Bacteroides uniformis
Clostridium_sensu_stricto_1 neonatale
Streptococcus gordonii
Terrisporobacter mayombei
Corynebacterium sundsvallense
Bacteroides barnesiae
Dysgonomonas capnocytophagoides
Lactobacillus delbrueckii
Mitsuokella multacida
Muribaculum intestinale
Rothia mucilaginosa
Robinsoniella peoriensis
Succinatimonas hippei
Oxalobacter formigenes
Gordonibacter pamelaeae
Atopobium vaginae
Dialister succinatiphilus
Providencia rustigianii
Prevotella timonensis
Blautia glucerasea
Haemophilus pittmaniae
Eggerthella sinensis
Aggregatibacter aphrophilus
Eggerthella timonensis
Veillonella parvula
Parasutterella secunda
Desulfovibrio piger
Megasphaera massiliensis
Bacteroides fragilis
Desulfovibrio fairfieldensis
Fusobacterium ulcerans
Cloacibacillus porcorum
Parabacteroides distasonis
Phocaeicola abscessus
Lawsonella clevelandensis
Allisonella histaminiformans
Gemella morbillorum
Prevotella buccalis
Eubacterium limosum
Oxalobacter formigenes
Gemella bergeri
Corynebacterium durum
Prevotella amnii
Parabacteroides distasonis
Bifidobacterium dentium
Prevotella pallens
Corynebacterium sundsvallense
Solobacterium moorei
Sneathia sanguinegens
Megasphaera micronuciformis
Lactobacillus delbrueckii
Massilia timonae
Fusobacterium nucleatum
Corynebacterium pyruviciproducens
Prevotella veroralis
Clostridioides difficile
Acinetobacter johnsonii
Desulfovibrio desulfuricans
Deinococcus radiodurans
Libanicoccus massiliensis
Parabacteroides gordonii
Anaerofustis stercorihominis
Eikenella corrodens
Angelakisella massiliensis
Lactobacillus vaginalis
Bacteroides faecichinchillae
Parabacteroides distasonis
Bifidobacterium breve
Brachyspira aalborgi
Zoogloea oryzae
Escherichia/Shigella coli
Christensenella massiliensis
Raoultibacter timonensis
Christensenella minuta
Selenomonas artemidis
Lactobacillus mucosae
