Escherichia/Shigella coli
Clostridium_sensu_stricto_1 perfringens
Bacteroides finegoldii
Lachnoclostridium pacaense
Anaeroglobus geminatus
Streptococcus infantis
Clostridium_sensu_stricto_1 perfringens
Lachnospiraceae_UCG-001 bacterium
Bacteroides finegoldii
Granulicatella adiacens
Brachyspira aalborgi
Hungatella hathewayi
Lactococcus garvieae
Streptococcus parasanguinis
Clostridium_sensu_stricto_1 perfringens
Bifidobacterium catenulatum
Parabacteroides distasonis
Sanguibacteroides justesenii
Butyricicoccus pullicaecorum
Anaerostipes butyraticus
Actinomyces turicensis
Streptococcus sobrinus
Streptococcus sanguinis
Streptococcus salivarius
Raoultibacter massiliensis
Streptococcus mutans
Streptococcus anginosus
Bacillus subtilis
Leuconostoc gelidum
Desulfovibrio piger
Cellulosilyticum lentocellum
Intestinimonas butyriciproducens
Fusobacterium periodonticum
Streptococcus infantis
Victivallis vadensis
Solobacterium moorei
Clostridium_sensu_stricto_1 butyricum
Streptococcus mutans
Collinsella tanakaei
Varibaculum timonense
Prevotella buccalis
Oxalobacter formigenes
Pyramidobacter piscolens
Clostridium_sensu_stricto_1 disporicum
Gemella morbillorum
Desulfovibrio fairfieldensis
Raoultibacter timonensis
Streptococcus cristatus
Desulfovibrio desulfuricans
Streptococcus anginosus
Streptococcus parasanguinis
Porphyromonas gingivalis
Enterococcus faecium
Streptococcus oralis
Cloacibacillus evryensis
Streptococcus sanguinis
Lactobacillus sakei
Streptococcus parasanguinis
Streptococcus mutans
Alloscardovia omnicolens
Streptococcus oralis
Streptococcus anginosus
Corynebacterium argentoratense
Prevotella timonensis
Prevotella disiens
Streptococcus mitis
Terrisporobacter mayombei
Campylobacter hominis
Collinsella bouchesdurhonensis
Streptococcus oralis
Campylobacter ureolyticus
Lactobacillus fermentum
Dielma fastidiosa
Lactobacillus brevis
Fusobacterium nucleatum
Monoglobus pectinilyticus
Streptococcus sobrinus
Eggerthella lenta
Actinomyces graevenitzii
Alistipes senegalensis
Parabacteroides faecis
Parasutterella secunda
Streptococcus sobrinus
Streptococcus mitis
Streptococcus parasanguinis
Clostridium_sensu_stricto_1 disporicum
Anaerotruncus rubiinfantis
Rothia dentocariosa
Bacillus subtilis
Fusobacterium periodonticum
Lactobacillus brevis
Campylobacter ureolyticus
Anaerotruncus colihominis
Pseudoramibacter alactolyticus
Desulfovibrio fairfieldensis
Peptostreptococcus anaerobius
Peptostreptococcus stomatis
Prevotella bivia
Actinomyces graevenitzii
Lactococcus raffinolactis
Lactobacillus iners
Streptococcus downei
Escherichia/Shigella coli
Veillonella dispar
Streptococcus sanguinis
Ochrobactrum pseudogrignonense
Gemella haemolysans
Porphyromonas uenonis
Prevotella multisaccharivorax
Escherichia/Shigella coli
Desulfovibrio simplex
Lactobacillus delbrueckii
Prevotella disiens
Lactobacillus oris
Rothia mucilaginosa
