Alistipes finegoldii
Lachnospira pectinoschiza
Streptococcus parasanguinis
Haemophilus parainfluenzae
Veillonella atypica
Veillonella parvula
Faecalibaculum rodentium
Enterococcus avium
Lactobacillus aviarius
Bacteroides salyersiae
Fusobacterium ulcerans
Fusobacterium varium
Catenibacterium mitsuokai
Prevotella timonensis
Bacteroides intestinalis
Oligella ureolytica
Bacteroides faecis
Lactobacillus intestinalis
Bifidobacterium breve
Paraprevotella xylaniphila
Prevotella histicola
Paraprevotella clara
Parabacteroides distasonis
Bacteroides acidifaciens
Parabacteroides goldsteinii
Veillonella parvula
Eggerthella lenta
Eggerthella lenta
Helicobacter ganmani
Dolosicoccus paucivorans
Bacteroides acidifaciens
Gemella sanguinis
Streptococcus hyointestinalis
Slackia isoflavoniconvertens
Megasphaera micronuciformis
Solobacterium moorei
Haemophilus parainfluenzae
Staphylococcus lentus
Hungatella hathewayi
Bacteroides intestinalis
Veillonella parvula
Fusobacterium periodonticum
Eisenbergiella massiliensis
Gardnerella vaginalis
Morganella morganii
Lactobacillus mucosae
Barnesiella intestinihominis
Senegalimassilia anaerobia
Parabacteroides distasonis
Adlercreutzia equolifaciens
Veillonella rogosae
Bacteroides uniformis
Morganella morganii
Alistipes indistinctus
Halanaerobium fermentans
Bacteroides thetaiotaomicron
Acinetobacter lwoffii
Photobacterium frigidiphilum
Flavobacterium succinicans
Parabacteroides distasonis
Colidextribacter massiliensis
Bacillus coagulans
Bacteroides caccae
Atopobium parvulum
Lactobacillus sanfranciscensis
Lactobacillus iners
Alistipes finegoldii
Bacteroides ovatus
Faecalibacterium prausnitzii
Bacteroides fragilis
Streptococcus mutans
Lactobacillus delbrueckii
Lachnospiraceae_UCG-001 bacterium
Alistipes inops
Novosphingobium arvoryzae
Haemophilus parainfluenzae
Akkermansia muciniphila
Bifidobacterium pseudolongum
Pyramidobacter piscolens
Psychrobacter phenylpyruvicus
Cetobacterium somerae
Rothia mucilaginosa
Butyricimonas virosa
Atopobium vaginae
Bifidobacterium dentium
Abiotrophia defectiva
Rothia mucilaginosa
Pluralibacter gergoviae
Hungatella hathewayi
Klebsiella pneumoniae
Veillonella atypica
Flavobacterium psychrolimnae
Clostridium_sensu_stricto_1 paraputrificum
Streptococcus parasanguinis
Facklamia tabacinasalis
Alcanivorax jadensis
Gordonibacter pamelaeae
Desulfovibrio desulfuricans
Sutterella wadsworthensis
Alistipes senegalensis
Eisenbergiella tayi
Sutterella wadsworthensis
Anaerotruncus colihominis
Escherichia/Shigella coli
Corynebacterium stationis
Romboutsia ilealis
Raoultibacter timonensis
Escherichia/Shigella coli
Flavonifractor plautii
Escherichia/Shigella coli
Bacteroides intestinalis
Clostridium_sensu_stricto_1 disporicum
Intestinimonas butyriciproducens
Alloscardovia omnicolens
Cetobacterium somerae
Bacteroides salyersiae
Klebsiella pneumoniae
Acidaminococcus intestini
Bacillus longiquaesitum
Olsenella scatoligenes
Novosphingobium naphthae
Clostridium_sensu_stricto_1 butyricum
Muribaculum intestinale
Holdemania filiformis
Sarcina ventriculi
Holdemania massiliensis
Coprobacillus cateniformis
Rodentibacter ratti
Phoenicibacter massiliensis
Ileibacterium valens
Rothia mucilaginosa
Escherichia/Shigella coli
Defluviitoga tunisiensis
Peptostreptococcus stomatis
Enterococcus asini
Bifidobacterium breve
Gemella morbillorum
Prevotella melaninogenica
Alistipes massiliensis
Oxalobacter formigenes
Fusobacterium nucleatum
Sutterella wadsworthensis
Methylophilus methylotrophus
Lachnospiraceae_NK4A136_group bacterium
Corynebacterium auris
Lactobacillus oris
Rothia mucilaginosa
Klebsiella pneumoniae
Cloacibacillus evryensis
Oribacterium sinus
Romboutsia hominis
Bilophila wadsworthia
Klebsiella pneumoniae
Thermobifida fusca
Fusobacterium nucleatum
Coprobacter secundus
Haemophilus pittmaniae
Croceicoccus pelagius
Solobacterium moorei
Lachnospiraceae_NK4A136_group bacterium
Enterobacter cloacae
Fusobacterium nucleatum
Escherichia/Shigella coli
Parabacteroides distasonis
Nitrospira nitrosa
Fusobacterium mortiferum
Alistipes shahii
Clostridium_sensu_stricto_1 neonatale
Alcaligenes faecalis
Undibacterium oligocarboniphilum
Gardnerella vaginalis
Megasphaera micronuciformis
Aurantimicrobium minutum
Hydrogenophaga laconesensis
Kosakonia cowanii
Monoglobus pectinilyticus
Pluralibacter gergoviae
Helicobacter hepaticus
Lachnospiraceae_NK4A136_group bacterium
Acidovorax defluvii
Weissella cibaria
Amnibacterium soli
Acetobacterium wieringae
Weissella koreensis
Helicobacter typhlonius
Parabacteroides gordonii
Porphyromonas endodontalis
Alistipes ihumii
Lactobacillus sanfranciscensis
Bacteroides ovatus
Bacteroides nordii
Clostridioides difficile
Aquabacterium parvum
Photobacterium profundum
Nocardioides furvisabuli
Lactobacillus agilis
Pseudomonas aeruginosa
Paenisporosarcina quisquiliarum
Desulfovibrio fairfieldensis
Escherichia/Shigella coli
Polynucleobacter acidiphobus
Sutterella wadsworthensis
Lactobacillus delbrueckii
Parabacteroides distasonis
Rhodoferax saidenbachensis
Prevotella salivae
Streptococcus porcorum
Prevotella intermedia
Prevotella nanceiensis
Haemophilus parainfluenzae
Nitrospira defluvii
Dyella jiangningensis
Porphyromonas pasteri
Escherichia/Shigella coli
Enterococcus faecalis
Lactobacillus hominis
Intestinibacter bartlettii
Oryzihumus leptocrescens
Klebsiella pneumoniae
Christensenella minuta
Lactococcus raffinolactis
Planomicrobium koreense
Enterobacter asburiae
Flavobacterium cheniae
Enterococcus faecium
Fusobacterium simiae
Muribaculum intestinale
Thauera aminoaromatica
Phocea massiliensis
Anaerofustis stercorihominis
Sphaerobacter thermophilus
Paenibacillus montaniterrae
Mucispirillum schaedleri
Klebsiella pneumoniae
Streptococcus sobrinus
Negativibacillus massiliensis
Rhodanobacter lindaniclasticus
Blautia hydrogenotrophica
Lysobacter dokdonensis
Marinobacter salsuginis
Acidovorax defluvii
Bifidobacterium pseudolongum
Bifidobacterium dentium
Clostridium_sensu_stricto_1 disporicum
Chitinophaga jiangningensis
Lysobacter niabensis
Neisseria mucosa
Bacteroides togonis
Lachnoanaerobaculum cf.
Sphingobacterium composti
Limnohabitans curvus
Raoultella ornithinolytica
Corynebacterium variabile
Enterococcus faecium
Petrimonas sulfuriphila
Clostridium_sensu_stricto_1 isatidis
Thauera humireducens
Neisseria subflava
Corynebacterium argentoratense
Pigmentiphaga daeguensis
Cloacibacterium normanense
Christensenella massiliensis
Raoultella planticola
Mameliella alba
Actinobacillus minor
Flavobacterium succinicans
Pseudomonas peli
Allisonella histaminiformans
Dielma fastidiosa
Leptotrichia buccalis
Paucisalibacillus globulus
Leptotrichia hofstadii
Oribacterium parvum
Gemella morbillorum
Verrucomicrobium spinosum
Shewanella putrefaciens
Oceanobacillus caeni
Algoriphagus marincola
Lactococcus piscium
Butyricicoccus pullicaecorum
Streptococcus lactarius
Faecalitalea cylindroides
Skermanella aerolata
Sphingorhabdus wooponensis
Prevotella corporis
Parabacteroides gordonii
Nocardioides marinus
Prevotella disiens
Gordonibacter faecihominis
Bosea vestrisii
Devosia lucknowensis
Helicobacter rodentium
Coprothermobacter proteolyticus
Streptococcus ferus
Frisingicoccus caecimuris
Sulfuricurvum kujiense
Idiomarina piscisalsi
Nitrosomonas europaea
Thiovirga sulfuroxydans
Bacteroides bouchesdurhonensis
Sutterella wadsworthensis
Terrisporobacter mayombei
Muribaculum intestinale
Lysobacter erysipheiresistens
Clostridium_sensu_stricto_1 tertium
Helicobacter pylori
Parasutterella secunda
Thermobifida fusca
Haemophilus parainfluenzae
Coprobacter fastidiosus
Gemella morbillorum
Bifidobacterium animalis
Slackia equolifaciens
Streptococcus oralis
Fusobacterium nucleatum
Stenotrophomonas acidaminiphila
Lactobacillus crispatus
Idiomarina andamanensis
Catenulispora rubra
Peptostreptococcus russellii
Lachnospiraceae_NK4A136_group bacterium
Deinococcus aquaticus
Scardovia wiggsiae
Peptostreptococcus anaerobius
Lactobacillus vaginalis
Streptococcus henryi
Acidithiobacillus ferrooxidans
Capnocytophaga leadbetteri
Chujaibacter soli
Sanguibacteroides justesenii
Lactobacillus reuteri
Buchnera aphidicola
Porphyromonas gingivalis
Bacteroides salanitronis
Atopobium deltae
Porphyromonas uenonis
Parvibaculum lavamentivorans
Corynebacterium glutamicum
Peptostreptococcus russellii
Lactobacillus faecis
Nordella oligomobilis
Ureibacillus thermosphaericus
Microbacterium esteraromaticum
Lactonifactor longoviformis
Prevotella pallens
Variovorax soli
Lachnoclostridium urinimassiliense
Granulicatella elegans
Variovorax paradoxus
Capnocytophaga granulosa
Robinsoniella peoriensis
Fusobacterium nucleatum
Prevotella histicola
Eubacterium limosum
Pseudanabaena_PCC-7429 galeata
Enterococcus faecalis
Fusobacterium varium
Sulfitobacter dubius
Halomonas aquamarina
Aeriscardovia aeriphila
Blautia glucerasea
Campylobacter gracilis
Thermoanaerobacterium thermosaccharolyticum
Barnesiella intestinihominis
Petrimonas mucosa
Planktothricoides_SR001 raciborskii
Parabacteroides johnsonii
Acinetobacter bohemicus
Prevotella bivia
Olsenella phocaeensis
Clostridium_sensu_stricto_1 butyricum
Capnocytophaga sputigena
Porphyrobacter sanguineus
Cellulosilyticum lentocellum
Tetragenococcus muriaticus
Tannerella forsythia
Sulfitobacter pontiacus
Paracoccus alkenifer
Lactobacillus reuteri
Prevotella amnii
Rothia dentocariosa
Fusobacterium nucleatum
Fermentimonas caenicola
Psychrobacter jeotgali
Helicobacter mastomyrinus
Raoultibacter massiliensis
Bacteroides sartorii
Porphyromonas gingivalis
Brevundimonas mediterranea
Oscillibacter ruminantium
Aggregatibacter segnis
Sulfurospirillum cavolei
Bacteroides fluxus
Abiotrophia defectiva
Mesotoga infera
Orbus sasakiae
Halomonas zhaodongensis
Streptococcus azizii
Tropheryma whipplei
Lactobacillus delbrueckii
Acetobacter persici
Aerococcus christensenii
Stomatobaculum longum
Halothiobacillus neapolitanus
Fulvivirga lutimaris
Bacteroides graminisolvens
Eikenella corrodens
Macellibacteroides fermentans
Lactobacillus frumenti
Pediococcus argentinicus
Cutibacterium avidum
Arcobacter cryaerophilus
Brochothrix thermosphacta
Pseudopropionibacterium rubrum
Cetobacterium somerae
marine_group metagenome
Pseudarcobacter aquimarinus
Clostridium_sensu_stricto_5 algidicarnis
Kocuria rhizophila
Campylobacter hominis
Leuconostoc carnosum
Lactobacillus rossiae
Campylobacter concisus
Bacteroides cutis
Rummeliibacillus pycnus
Filifactor alocis
Oscillatoria tenuis
Prevotella saccharolytica
Blautia coccoides
Sphingobacterium daejeonense
Coprothermobacter proteolyticus
Pseudopedobacter saltans
Butyricimonas synergistica
Prevotella bergensis
Lactobacillus ingluviei
Leptotrichia wadei
Cloacibacillus porcorum
Asticcacaulis taihuensis
Corynebacterium durum
Lachnoclostridium phytofermentans
Bacteroides fragilis
Negativicoccus succinicivorans
Flavisolibacter ginsengiterrae
Brevibacterium senegalense
Clostridium_sensu_stricto_15 cochlearium
Tetragenococcus halophilus
Paenibacillus alginolyticus
Porphyromonas somerae
Sulfitobacter mediterraneus
Ruminococcus flavefaciens
Corynebacterium durum
