Escherichia/Shigella coli
Campylobacter hominis
Corynebacterium jeikeium
Megasphaera massiliensis
Eisenbergiella tayi
Bacteroides mediterraneensis
Sutterella stercoricanis
Bacteroides uniformis
Ruminococcus champanellensis
Holdemanella biformis
Porphyromonas asaccharolytica
Bacteroides fluxus
Hungatella hathewayi
Bilophila wadsworthia
Alistipes massiliensis
Escherichia/Shigella coli
Negativibacillus massiliensis
Coprobacter fastidiosus
Clostridium_sensu_stricto_1 tertium
Megasphaera massiliensis
Sutterella stercoricanis
Alistipes indistinctus
Fusobacterium periodonticum
Empedobacter brevis
Intestinimonas massiliensis
Holdemania filiformis
Senegalimassilia anaerobia
Alistipes massiliensis
Blautia caecimuris
Desulfovibrio fairfieldensis
Eisenbergiella tayi
Prevotella nanceiensis
Erysipelatoclostridium ramosum
Dialister succinatiphilus
Porphyromonas asaccharolytica
Coprobacter fastidiosus
Bacteroides coprocola
Hungatella hathewayi
Corynebacterium jeikeium
Intestinimonas butyriciproducens
Bacteroides sartorii
Dielma fastidiosa
Parabacteroides distasonis
Flavobacterium lindanitolerans
Butyricimonas faecihominis
Escherichia/Shigella coli
Ruminococcus champanellensis
Erysipelatoclostridium ramosum
Prevotella bivia
Bacteroides ilei
Coprobacillus cateniformis
Bacteroides sartorii
Intestinimonas butyriciproducens
Oxalobacter formigenes
Bacteroides uniformis
Alistipes shahii
Bifidobacterium bifidum
Porphyromonas pasteri
Prevotella bivia
Bilophila wadsworthia
Faecalibacterium prausnitzii
Flavobacterium ceti
Campylobacter hominis
Oxalobacter formigenes
Colidextribacter massiliensis
Rothia mucilaginosa
Dialister succinatiphilus
Alistipes indistinctus
Escherichia/Shigella coli
Atopobium vaginae
Slackia isoflavoniconvertens
Desulfovibrio fairfieldensis
Turicibacter sanguinis
Desulfovibrio piger
Rothia mucilaginosa
Oceanobacillus chironomi
Bacteroides thetaiotaomicron
Parabacteroides distasonis
Allisonella histaminiformans
Eggerthella lenta
Senegalimassilia anaerobia
Adlercreutzia equolifaciens
Anaerotruncus colihominis
Butyricimonas virosa
Dialister succinatiphilus
Bacteroides fluxus
Eisenbergiella massiliensis
Blautia luti
Colidextribacter massiliensis
Varibaculum timonense
Odoribacter splanchnicus
Bacteroides togonis
Lawsonella clevelandensis
Stenotrophomonas humi
Bifidobacterium bifidum
Holdemania filiformis
Dialister succinatiphilus
Escherichia/Shigella coli
Bacteroides gallinaceum
Cloacibacillus evryensis
Butyricimonas virosa
Sutterella wadsworthensis
Eggerthella lenta
Porphyromonas bennonis
Parabacteroides distasonis
Faecalibacterium prausnitzii
Adlercreutzia equolifaciens
Peptostreptococcus anaerobius
Oxalobacter formigenes
Bacteroides rodentium
Lachnospiraceae_FCS020_group bacterium
Lachnoclostridium pacaense
Actinomyces turicensis
Butyricimonas paravirosa
Clostridium_sensu_stricto_1 paraputrificum
Lactobacillus iners
Sutterella wadsworthensis
Fusobacterium periodonticum
Odoribacter laneus
Campylobacter ureolyticus
Actinomyces turicensis
Bilophila wadsworthia
Subdoligranulum variabile
Sutterella seckii
Coprobacter secundus
Mitsuokella jalaludinii
Acinetobacter lwoffii
Escherichia/Shigella coli
Actinomyces odontolyticus
Anaerotruncus colihominis
Lactobacillus ruminis
Lawsonella clevelandensis
Howardella ureilytica
Corynebacterium riegelii
Dielma fastidiosa
Lactobacillus intestinalis
Prevotella stercorea
Porphyromonas bennonis
Paraprevotella clara
Porphyromonas uenonis
Blautia glucerasea
Campylobacter ureolyticus
Butyricimonas faecihominis
Bacteroides caecicola
Bacteroides cutis
Romboutsia sedimentorum
Sutterella wadsworthensis
Bacteroides ndongoniae
Parabacteroides faecis
Cloacibacillus evryensis
Pseudoflavonifractor capillosus
Parabacteroides distasonis
Oceanobacillus luteolus
Lachnospiraceae_FCS020_group bacterium
Bacteroides cutis
Howardella ureilytica
Bacteroides rodentium
Lachnoclostridium pacaense
Stenotrophomonas nitritireducens
Mitsuokella multacida
Facklamia hominis
Coprobacter secundus
Parabacteroides faecis
Blautia luti
Pseudoflavonifractor capillosus
Actinomyces odontolyticus
Negativicoccus succinicivorans
Catenibacterium mitsuokai
Actinomyces graevenitzii
Prevotella pallens
Blautia glucerasea
Sutterella seckii
Allisonella histaminiformans
Lactobacillus ruminis
Corynebacterium pseudogenitalium
Escherichia/Shigella coli
Fusobacterium perfoetens
Bilophila wadsworthia
Sutterella wadsworthensis
Intestinimonas timonensis
Lactobacillus iners
Campylobacter concisus
Porphyromonas pasteri
Sphingobacterium nematocida
Prevotella histicola
Holdemania massiliensis
Holdemania massiliensis
Escherichia/Shigella coli
Porphyromonas somerae
Frisingicoccus caecimuris
Slackia isoflavoniconvertens
Oribacterium sinus
Oxalobacter formigenes
Bacteroides sartorii
Bacteroides salanitronis
Varibaculum timonense
Victivallis vadensis
Providencia stuartii
Negativicoccus massiliensis
Peptostreptococcus anaerobius
Sneathia sanguinegens
Alloprevotella tannerae
Oceanobacillus luteolus
Corynebacterium genitalium
Bacteroides acidifaciens
Prevotella salivae
Phocea massiliensis
Solobacterium moorei
Parabacteroides gordonii
Negativicoccus massiliensis
Blautia glucerasea
Phocea massiliensis
Corynebacterium pyruviciproducens
Lactobacillus ruminis
Romboutsia sedimentorum
Porphyromonas somerae
Cloacibacillus porcorum
Aggregatibacter segnis
Prevotella bergensis
Alloscardovia omnicolens
Dysgonomonas capnocytophagoides
Oligella urethralis
Porphyromonas uenonis
Sarcina ventriculi
Prevotella bergensis
Parasutterella secunda
Fusobacterium nucleatum
Oceanobacillus chironomi
Actinomyces neuii
Atopobium parvulum
Escherichia/Shigella coli
Peptococcus niger
Anaerotruncus rubiinfantis
Butyricimonas virosa
Negativicoccus succinicivorans
Pseudomonas aeruginosa
Bacteroides togonis
Lactobacillus delbrueckii
Butyricimonas virosa
Eisenbergiella tayi
Nubsella zeaxanthinifaciens
Victivallis vadensis
Rothia mucilaginosa
Frisingicoccus caecimuris
Blautia hydrogenotrophica
Bacteroides gallinarum
Cloacibacillus porcorum
Corynebacterium pseudogenitalium
Rothia mucilaginosa
Faecalitalea cylindroides
Lachnoanaerobaculum cf.
Gardnerella vaginalis
Oceanobacillus indicireducens
Facklamia languida
Brevibacterium ravenspurgense
Facklamia hominis
Corynebacterium genitalium
Gardnerella vaginalis
Clostridium_sensu_stricto_1 paraputrificum
Sphingobacterium spiritivorum
Blautia glucerasea
Fusobacterium ulcerans
Rikenella microfusus
Escherichia/Shigella coli
Prevotella bergensis
Paenalcaligenes suwonensis
Pseudoclavibacter bifida
Anaerotruncus rubiinfantis
Peptostreptococcus stomatis
Enterococcus cecorum
Mitsuokella multacida
Escherichia/Shigella coli
Butyricimonas faecihominis
Pseudomonas oleovorans
Intestinimonas timonensis
Escherichia/Shigella coli
Bacteroides mediterraneensis
Harryflintia acetispora
Bacteroides fragilis
Stenotrophomonas maltophilia
Facklamia ignava
Clostridium_sensu_stricto_1 neonatale
Fusobacterium nucleatum
Fusobacterium varium
Cloacibacillus porcorum
Bacteroides salanitronis
Desemzia incerta
Facklamia languida
Capnocytophaga sputigena
Collinsella tanakaei
Escherichia/Shigella coli
Oribacterium sinus
Anaerostipes caccae
Slackia piriformis
Stenotrophomonas maltophilia
Simplicispira psychrophila
Gardnerella vaginalis
Lachnoanaerobaculum cf.
Lactobacillus delbrueckii
Acetobacter syzygii
Clostridium_sensu_stricto_1 disporicum
Bacteroides thetaiotaomicron
Prevotella nanceiensis
Flavobacterium ummariense
Porphyromonas endodontalis
Oscillibacter valericigenes
Veillonella parvula
Ruminococcus flavefaciens
Faecalibaculum rodentium
Granulicatella elegans
Subdoligranulum variabile
Fusobacterium periodonticum
Escherichia/Shigella coli
Faecalitalea cylindroides
Eggerthella lenta
Megasphaera hexanoica
Prevotella nanceiensis
Eremococcus coleocola
Prevotella bergensis
Brevibacterium ravenspurgense
Prevotella shahii
Blautia hydrogenotrophica
Dysgonomonas gadei
Slackia piriformis
Alloprevotella tannerae
Neisseria canis
Pseudomonas aeruginosa
Lactobacillus brevis
Odoribacter laneus
Bifidobacterium longum
Lachnoclostridium urinimassiliense
Staphylococcus haemolyticus
Clostridium_sensu_stricto_1 disporicum
Prevotella veroralis
Peptococcus niger
Cloacibacillus porcorum
Rothia dentocariosa
Corynebacterium urealyticum
Lactonifactor longoviformis
Stenotrophomonas maltophilia
Corynebacterium tuscaniense
Christensenella massiliensis
Lachnoclostridium urinimassiliense
Stenotrophomonas maltophilia
Oribacterium asaccharolyticum
Stenotrophomonas maltophilia
Catenibacterium mitsuokai
Paenibacillus camelliae
Corynebacterium pyruviciproducens
Mailhella massiliensis
Flavobacterium ummariense
Bacteroides bouchesdurhonensis
Parabacteroides timonensis
Leuconostoc carnosum
Psychrobacter celer
Atopobium vaginae
Eggerthella lenta
Lactobacillus ruminis
Lactobacillus coryniformis
Mailhella massiliensis
Escherichia/Shigella coli
Solobacterium moorei
Actinomyces neuii
Carnobacterium mobile
Pseudogracilibacillus endophyticus
Actinomyces ihuae
Oceanobacillus indicireducens
Dermabacter hominis
Pseudoclavibacter bifida
Fusobacterium ulcerans
Dermabacter jinjuensis
Meiothermus silvanus
Agathobacter ruminis
Mitsuokella multacida
Prevotella nanceiensis
Oribacterium parvum
Pseudoxanthomonas mexicana
Butyricimonas faecihominis
Atopobium deltae
Succinatimonas hippei
Intestinibacter bartlettii
Atopobium parvulum
Pseudogracilibacillus auburnensis
Streptococcus mutans
Lactonifactor longoviformis
Prevotella ihumii
Campylobacter concisus
Ruminococcus flavefaciens
Dolosigranulum pigrum
Anaerostipes caccae
Fusobacterium nucleatum
Conchiformibius steedae
Alloscardovia omnicolens
Bacteroides bouchesdurhonensis
Arcanobacterium urinimassiliense
Hydrogenophaga intermedia
Butyricimonas synergistica
Megasphaera stantonii
Parapusillimonas granuli
Desulfovibrio vulgaris
Streptococcus mutans
Lautropia mirabilis
Peptostreptococcus stomatis
Christensenella massiliensis
Sanguibacteroides justesenii
Bacteroides fragilis
Prevotella nigrescens
Prevotella shahii
Psychrobacter marincola
Parasutterella secunda
Lactobacillus plantarum
Butyricicoccus pullicaecorum
Granulicatella elegans
Lachnospiraceae_NK4A136_group bacterium
Harryflintia acetispora
Megasphaera hexanoica
Prevotella amnii
Arcanobacterium urinimassiliense
Bosea vestrisii
Succinatimonas hippei
Muribaculum intestinale
Gordonibacter urolithinfaciens
Actinomyces graevenitzii
Enterococcus faecium
Corynebacterium urealyticum
Abiotrophia defectiva
Tetragenococcus halophilus
Providencia heimbachae
Vagococcus fluvialis
Christensenella minuta
Anaeroglobus geminatus
Corynebacterium kroppenstedtii
Paucisalibacillus globulus
Deinococcus geothermalis
Paucisalibacillus globulus
Prevotella denticola
Lachnospiraceae_AC2044_group bacterium
Blastococcus endophyticus
Pedobacter ginsengisoli
Weeksella virosa
Christensenella minuta
Atopobium deltae
Sedimentibacter hongkongensis
Gardnerella vaginalis
Lactobacillus coryniformis
Brachyspira aalborgi
Sarcina ventriculi
Ruminococcus bromii
Mycoplasma hominis
Romboutsia ilealis
Devosia limi
Rothia dentocariosa
Muribaculum intestinale
Pseudoxanthomonas mexicana
Romboutsia hominis
Gemella asaccharolytica
Faecalicoccus pleomorphus
Corynebacterium frankenforstense
Atopobium parvulum
Veillonella massiliensis
Dermabacter jinjuensis
Moraxella atlantae
Actinomyces ihuae
Phoenicibacter massiliensis
Corynebacterium matruchotii
Aggregatibacter segnis
Aureimonas altamirensis
Prevotella intermedia
Rothia mucilaginosa
Stomatobaculum longum
Prevotella amnii
Pseudomonas japonica
Paracoccus sediminis
Lautropia mirabilis
Treponema socranskii
Moraxella osloensis
Slackia faecicanis
Collinsella tanakaei
Nocardioides alpinus
Corynebacterium tuscaniense
Stenotrophomonas maltophilia
Prevotella salivae
Corynebacterium phoceense
Rothia amarae
Neisseria oralis
Abiotrophia defectiva
Dolosigranulum pigrum
Arthrobacter woluwensis
Oribacterium asaccharolyticum
Nocardiopsis listeri
Capnocytophaga leadbetteri
Collinsella bouchesdurhonensis
Cloacibacillus evryensis
Fusobacterium varium
Escherichia/Shigella coli
Collinsella phocaeensis
Corynebacterium frankenforstense
Facklamia ignava
Corynebacterium confusum
Paenibacillus typhae
Cupriavidus pauculus
Oceanobacillus halophilus
Cupriavidus metallidurans
Enterococcus faecalis
Prevotella baroniae
Eoetvoesia caeni
Nocardiopsis listeri
Merdibacter massiliensis
Corynebacterium atypicum
Slackia equolifaciens
Prevotella loescheii
Dermabacter hominis
Xanthobacter agilis
Gardnerella vaginalis
Quadrisphaera granulorum
Gordonibacter urolithinfaciens
Anaeroglobus geminatus
Tetragenococcus halophilus
Libanicoccus massiliensis
Brachybacterium tyrofermentans
Alloprevotella rava
Capnocytophaga sputigena
Corynebacterium glucuronolyticum
Eikenella corrodens
Angelakisella massiliensis
Aminobacter anthyllidis
Lactobacillus rhamnosus
Lactobacillus sanfranciscensis
Kaistia adipata
Vagococcus fluvialis
Bosea vestrisii
Arcanobacterium hippocoleae
Lactobacillus pobuzihii
Sphingomonas koreensis
Deinococcus geothermalis
Jeotgalibaca dankookensis
Anaerofustis stercorihominis
Clostridium_sensu_stricto_13 subterminale
Lactobacillus fermentum
Lactobacillus plantarum
Corynebacterium durum
Kingella oralis
Capnocytophaga leadbetteri
Sporolactobacillus putidus
Collinsella phocaeensis
Robinsoniella peoriensis
Macellibacteroides fermentans
Faecalicoccus pleomorphus
Ruminococcus flavefaciens
Leuconostoc carnosum
Phenylobacterium koreense
Prevotella colorans
Veillonella parvula
Leptotrichia hofstadii
Luteimonas composti
Alloprevotella tannerae
Romboutsia hominis
Dubosiella newyorkensis
Parabacteroides timonensis
Dysgonomonas capnocytophagoides
Lactobacillus kalixensis
Rhodobacter gluconicum
Anaerofustis stercorihominis
Flavitalea populi
Parvibaculum lavamentivorans
Arcobacter butzleri
Leptotrichia hongkongensis
Paenibacillus montaniterrae
Psychrobacillus psychrodurans
Paracoccus sediminis
Pseudomonas alcaligenes
Corynebacterium glucuronolyticum
Psychrobacter phenylpyruvicus
Rummeliibacillus stabekisii
Collinsella bouchesdurhonensis
Dysgonomonas gadei
Corynebacterium riegelii
Caldibacillus debilis
Lactobacillus coleohominis
Hydrogenophaga intermedia
Anaerofustis stercorihominis
Aminobacter aminovorans
Sphingobacterium spiritivorum
Prevotella histicola
Actinomyces bouchesdurhonensis
Clostridium_sensu_stricto_1 butyricum
Porphyromonas cangingivalis
Prevotella pallens
Bacteroides gallinaceum
Micrococcus yunnanensis
Olsenella urininfantis
Pyramidobacter piscolens
Lactobacillus sanfranciscensis
Georgenia satyanarayanai
Filifactor alocis
Olsenella umbonata
Corynebacterium phoceense
Lactococcus lactis
Fusobacterium nucleatum
Butyricicoccus pullicaecorum
Gemmobacter intermedius
Salinimicrobium soli
Prevotella pleuritidis
Prevotella oris
Brevundimonas kwangchunensis
Novosphingobium taihuense
Hymenobacter elongatus
Aeromicrobium choanae
Aerococcus christensenii
Lachnospiraceae_NK4A136_group bacterium
Merdibacter massiliensis
Clostridium_sensu_stricto_1 butyricum
Deinococcus geothermalis
Lactobacillus kalixensis
Clostridium_sensu_stricto_1 neonatale
Meiothermus silvanus
Caldicellulosiruptor kronotskyensis
Oenococcus oeni
Dielma fastidiosa
Peptostreptococcus russellii
Gordonibacter massiliensis
Slackia exigua
Leuconostoc carnosum
Cnuella takakiae
Corynebacterium matruchotii
Anaerostipes hadrus
Scardovia wiggsiae
Sediminivirga luteola
Treponema lecithinolyticum
Enorma timonensis
Staphylococcus pasteuri
Cardiobacterium valvarum
Nocardioides alpinus
Adhaeribacter terrae
Campylobacter gracilis
Skermanella aerolata
Phascolarctobacterium faecium
Cardiobacterium hominis
Dyadobacter hamtensis
Phascolarctobacterium faecium
Xanthobacter agilis
Mycobacterium obuense
Nocardioides plantarum
Bacillus pumilus
Bulleidia extructa
Corynebacterium durum
Kytococcus sedentarius
Lactobacillus vaginalis
Roseomonas lacus
